,Country,Year,AverageTemperature,AverageTemperatureUncertainty,Continent,ISO 3166-1 alpha-3,EmissionsTotal,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita
12183,Sudan,2008,27.8415,0.3730833333333334,Africa,SDN,13.634101,0.0,13.536944,0.0,0.097157,0.0,,0.425199
12184,Suriname,2008,26.9195,0.32416666666666666,South America,SUR,1.935232,0.0,1.897952,0.007328,0.026288,0.003664,,3.624451
12185,Swaziland,2008,19.420666666666666,0.5558333333333333,Africa,SWZ,1.022256,0.414032,0.608224,0.0,0.0,0.0,,0.937961
12186,Sweden,2008,4.218,0.23183333333333334,Europe,SWE,51.070465,10.367231,35.822766,1.920966,1.396012,0.861414,0.702075,5.533532
12187,Switzerland,2008,8.109666666666667,0.19666666666666666,Europe,CHE,44.710572,0.680894,35.214949,6.681261,1.857862,0.044314,0.231292,5.853481
12188,Syria,2008,19.161166666666666,0.30975,Asia,SYR,66.876696,0.010992,52.919152,11.200848,1.910312,0.835392,,3.114302
12189,Taiwan,2008,22.714416666666665,0.23016666666666666,Asia,TWN,266.595,155.266155,76.77483,25.265015,8.504,0.0,0.785,11.591933
12190,Tajikistan,2008,5.174666666666667,0.5025833333333334,Asia,TJK,2.89602,0.340752,1.472928,0.98928,0.09306,0.0,,0.395381
12191,Tanzania,2008,22.706416666666666,0.22866666666666666,Africa,TZA,5.914939,0.040304,4.143984,1.051568,0.675419,0.003664,,0.137971
12192,Thailand,2008,26.221999999999998,0.20925000000000002,Asia,THA,233.18813,56.301024,97.154624,60.29112,19.441362,0.0,,3.463452
12193,Timor Leste,2008,26.306916666666666,0.3389166666666667,Asia,TLS,0.351744,0.0,0.20152,0.0,0.0,0.150224,,0.337218
12194,Togo,2008,27.464916666666667,0.35600000000000004,Africa,TGO,1.522778,0.0,1.051568,0.0,0.47121,0.0,,0.244722
12195,Tonga,2008,23.848583333333334,0.39275,Oceania,TON,0.120912,0.0,0.120912,0.0,0.0,0.0,,1.130737
12196,Trinidad And Tobago,2008,26.826666666666668,0.2781666666666667,North America,TTO,44.095716,0.0,5.016016,38.699168,0.380532,0.0,,31.659693
12197,Tunisia,2008,21.204583333333336,0.28375,Africa,TUN,24.333185,0.0,11.972099,8.765614,3.294978,0.300493,,2.278307
12198,Turkey,2008,12.657833333333334,0.29483333333333334,Asia,TUR,310.532303,122.868262,86.880178,71.54828,24.849844,0.134862,4.250876,4.354026
12199,Turkmenistan,2008,15.858083333333333,0.3145833333333333,Asia,TKM,56.666877,0.0,16.202208,40.073168,0.391501,0.0,,11.110972
12200,Turks And Caicas Islands,2008,27.428,0.4583333333333333,North America,TCA,0.263808,0.0,0.263808,0.0,0.0,0.0,,9.620305
12201,Uganda,2008,23.49625,0.41474999999999995,Africa,UGA,2.779614,0.0,2.594112,0.0,0.185502,0.0,,0.091105
12202,Ukraine,2008,9.55975,0.2021666666666667,Europe,UKR,325.536205,154.64005,43.890576,114.356227,6.293777,2.696205,3.65937,7.067205
12203,United Arab Emirates,2008,28.685000000000002,0.38975,Asia,ARE,153.969705,1.377697,35.068976,107.804765,7.834927,1.883341,,22.031284
12204,United Kingdom,2008,9.34825,0.19383333333333333,Europe,GBR,544.932405,139.219107,188.799534,202.654948,5.204877,4.749941,4.303998,8.825938
12205,United States,2008,8.951416666666667,0.14325,North America,USA,5918.868654,2136.484804,2415.427499,1253.226709,41.415652,43.850344,28.463646,19.362012
12206,Uruguay,2008,18.2805,0.31516666666666665,South America,URY,8.201629,0.003664,7.775008,0.172208,0.250749,0.0,,2.458429
12207,Uzbekistan,2008,13.309,0.29025,Asia,UZB,123.405246,4.924416,13.084144,102.570016,2.82667,0.0,,4.450755
12208,Venezuela,2008,25.64825,0.3163333333333333,South America,VEN,168.690196,0.51296,102.251248,45.026896,3.253268,17.645824,,6.03892
12209,Vietnam,2008,23.784000000000002,0.24308333333333332,Asia,VNM,113.326892,43.641904,40.421248,13.901216,15.362524,0.0,,1.323955
12210,Yemen,2008,26.8075,0.6009166666666667,Asia,YEM,22.025267,0.12824,21.14128,0.0,0.755747,0.0,,0.944115
12211,Zambia,2008,21.535833333333333,0.4851666666666667,Africa,ZMB,2.553028,0.315104,2.022528,0.0,0.215396,0.0,,0.198633
12212,Zimbabwe,2008,21.545583333333337,0.433,Africa,ZWE,7.720094,5.954843,1.611397,0.0,0.153854,0.0,,0.61513
12213,Afghanistan,2009,15.25775,0.3461666666666667,Asia,AFG,6.391888,1.5141,4.593624,0.271291,0.012872,0.0,,0.233406
12214,Albania,2009,13.84425,0.3409166666666667,Europe,ALB,4.406552,0.388384,3.414848,0.01832,0.585,0.0,,1.503665
12215,Algeria,2009,24.154333333333337,0.33641666666666664,Africa,DZA,120.184849,1.59384,44.891328,54.894048,8.220337,10.585296,,3.414727
12216,Andorra,2009,12.566666666666668,0.2708333333333333,Europe,AND,0.516624,0.0,0.516624,0.0,0.0,0.0,,6.995396
12217,Angola,2009,22.3165,0.6881666666666666,Africa,AGO,27.564973,0.0,12.296384,1.289728,0.693197,13.285664,,1.224692
12218,Anguilla,2009,27.46858333333333,0.24625,North America,AIA,0.14656,0.0,0.14656,0.0,0.0,0.0,,11.320871
12219,Antigua And Barbuda,2009,27.277333333333335,0.24583333333333335,North America,ATG,0.443344,0.0,0.443344,0.0,0.0,0.0,,5.244564
12220,Argentina,2009,15.534416666666667,0.21575,South America,ARG,178.9492,3.231648,82.381376,87.994624,3.81,1.531552,,4.398479
12221,Armenia,2009,9.842083333333333,0.3774166666666667,Asia,ARM,4.363332,0.0,0.95264,3.16936,0.241332,0.0,,1.471962
12222,Aruba,2009,28.832000000000004,0.3329166666666667,North America,ABW,2.627088,0.0,2.627088,0.0,0.0,0.0,,26.479539
12223,Australia,2009,22.690583333333333,0.18433333333333332,,AUS,407.065015,206.050385,122.367287,63.113604,3.829017,7.966111,3.73861,18.792625
12224,Austria,2009,7.616,0.26025,Europe,AUT,67.298655,12.832833,34.415546,17.035763,1.79859,0.204935,1.010988,8.066544
12225,Azerbaijan,2009,12.611666666666666,0.3700833333333333,Asia,AZE,31.8564,0.014656,9.240608,18.788992,0.6208,3.191344,,3.493169
12226,Bahamas,2009,25.769166666666667,0.24233333333333332,North America,BHS,1.949248,0.003664,1.945584,0.0,0.0,0.0,,5.296049
12227,Bahrain,2009,27.310333333333332,0.41408333333333336,Asia,BHR,28.098071,0.0,3.671328,24.175072,0.251671,0.0,,23.822968
12228,Bangladesh,2009,25.904916666666665,0.2575,Asia,BGD,49.148072,3.015472,9.991728,35.441872,0.699,0.0,,0.335009
12229,Barbados,2009,27.320333333333334,0.2434166666666667,North America,BRB,1.597148,0.0,1.447593,0.0329,0.113,0.003656,,5.833459
12230,Belarus,2009,7.196416666666667,0.22841666666666668,Europe,BLR,60.577745,2.677129,22.485597,31.819964,1.873716,0.006159,1.71518,6.208194
12231,Belgium,2009,10.6285,0.21675,Europe,BEL,107.732357,15.162389,51.219392,36.481952,2.795202,0.117294,1.956127,9.973966
12232,Belize,2009,25.907750000000004,0.2836666666666667,North America,BLZ,0.516624,0.0,0.516624,0.0,0.0,0.0,,1.644404
12233,Benin,2009,28.15608333333333,0.3095,Africa,BEN,4.224517,0.0,4.001088,0.0,0.223429,0.0,,0.460563
12234,Bhutan,2009,13.11475,0.3515,Asia,BTN,0.369152,0.058624,0.241824,0.0,0.068704,0.0,,0.529115
12235,Bolivia,2009,21.378333333333334,0.27799999999999997,South America,BOL,14.258376,0.0,7.670732,5.512079,0.910643,0.164923,,1.418558
12236,"Bonaire, Saint Eustatius And Saba",2009,28.139166666666668,0.36525,North America,BES,0.084272,0.0,0.084272,0.0,0.0,0.0,,4.318983
12237,Bosnia And Herzegovina,2009,11.860666666666667,0.36966666666666664,Europe,BIH,20.537094,15.319184,4.3968,0.436016,0.385094,0.0,,5.296137
12238,Botswana,2009,22.139750000000003,0.39825,Africa,BWA,3.855444,1.577016,2.18215,0.0,0.096277,0.0,,1.881625
12239,Brazil,2009,25.600583333333333,0.18566666666666667,South America,BRA,389.775,43.586053,262.705409,40.958538,19.031,18.434,5.06,2.003804
12240,British Virgin Islands,2009,27.238500000000002,0.23008333333333333,North America,VGB,0.190528,0.0,0.190528,0.0,0.0,0.0,,7.045112
12241,Bulgaria,2009,11.894,0.27133333333333337,Europe,BGR,45.812407,27.278539,11.407991,5.052382,0.982972,0.327154,0.763369,6.000523
12242,Burkina Faso,2009,29.083,0.3085833333333333,Africa,BFA,1.828977,0.0,1.61216,0.0,0.216817,0.0,,0.116867
12243,Burundi,2009,20.76425,0.5805833333333333,Africa,BDI,0.168544,0.014656,0.153888,0.0,0.0,0.0,,0.019352
12244,Cambodia,2009,27.252750000000002,0.264,Asia,KHM,4.557086,0.029335,4.180291,0.0,0.34746,0.0,,0.321925
12245,Cameroon,2009,25.40733333333333,0.4234166666666667,Africa,CMR,6.59405,0.0,5.580851,0.589578,0.423621,0.0,,0.34132
12246,Canada,2009,-4.135083333333333,0.23183333333333334,North America,CAN,543.96759,93.378892,253.572199,174.992114,5.364043,14.39848,2.261862,16.192443
12247,Cape Verde,2009,24.599083333333336,0.8374166666666666,Africa,CPV,0.520288,0.0,0.520288,0.0,0.0,0.0,,1.009018
12248,Central African Republic,2009,26.51091666666667,0.45649999999999996,Africa,CAF,0.161216,0.0,0.161216,0.0,0.0,0.0,,0.035319
12249,Chad,2009,28.324250000000003,1.0794166666666667,Africa,TCD,1.084544,0.0,1.084544,0.0,,0.0,,0.09434
12250,Chile,2009,9.994416666666666,0.28191666666666665,South America,CHL,65.900503,13.431481,44.929147,6.378671,1.0806,0.080604,,3.914855
12251,China,2009,7.8095,0.16908333333333334,Asia,CHN,7886.532768,6028.500112,982.347712,164.40368,583.560264,0.0,127.721,5.889315
12252,Christmas Island,2009,26.544833333333333,0.36366666666666664,Oceania,CXR,0.0,,,,,,,0.0
12253,Colombia,2009,25.618333333333336,0.27166666666666667,South America,COL,72.55672,11.801744,35.734992,20.09704,3.93,0.992944,,1.637335
12254,Comoros,2009,26.59325,0.35733333333333334,Africa,COM,0.135568,0.0,0.135568,0.0,0.0,0.0,,0.211003
12255,Congo,2009,25.349249999999998,0.401,Africa,COG,1.724138,0.0,1.57552,0.106256,0.042362,0.0,,0.404991
12257,Costa Rica,2009,26.522916666666664,0.331,North America,CRI,7.747752,0.010992,6.90664,0.0,0.83012,0.0,,1.697904
12258,Croatia,2009,12.875083333333334,0.2788333333333333,Europe,HRV,21.804455,2.02906,12.478855,5.256202,1.250258,0.573861,0.216219,4.975766
12259,Cuba,2009,26.022333333333336,0.24816666666666665,North America,CUB,28.396318,0.087936,25.069088,2.21672,1.022574,0.0,,2.516693
12260,Curaçao,2009,28.2525,0.33949999999999997,,CUW,5.836752,0.0,5.836752,0.0,0.0,0.0,,37.174397
12261,Cyprus,2009,20.157333333333334,0.26833333333333337,Asia,CYP,8.471739,0.05884,7.685023,0.001139,0.673105,0.0,0.053632,7.625506
12262,Czech Republic,2009,8.965666666666667,0.23483333333333334,Europe,CZE,115.013223,73.285514,22.012917,16.31528,1.566075,0.259449,1.573987,11.036138
12264,Denmark,2009,-16.783166666666666,0.6805833333333333,Europe,DNK,48.851236,15.784477,22.295484,9.411788,0.764407,0.261499,0.333582,8.83953
12265,Djibouti,2009,29.89675,0.6299166666666667,Africa,DJI,0.458,0.0,0.458,0.0,0.0,0.0,,0.508266
12266,Dominica,2009,26.9505,0.2708333333333333,North America,DMA,0.161216,0.0,0.161216,0.0,0.0,0.0,,2.343699
12267,Dominican Republic,2009,26.423083333333334,0.33958333333333335,North America,DOM,19.780666,2.062449,15.287035,0.908503,1.522678,0.0,,2.050222
12268,Ecuador,2009,22.67716666666667,0.325,South America,ECU,32.503201,0.0,27.975136,1.099076,2.110099,1.318891,,2.204688
12269,Egypt,2009,23.735,0.2798333333333333,Africa,EGY,203.169672,2.689376,98.719152,81.787808,19.973336,0.0,,2.376224
12270,El Salvador,2009,25.787583333333334,0.4376666666666667,North America,SLV,6.312459,0.003662,5.829699,0.0,0.479098,0.0,,1.036326
12271,Equatorial Guinea,2009,25.832833333333337,0.38633333333333336,Africa,GNQ,5.389744,0.0,1.215622,1.665987,0.0,2.508135,,5.164143
12272,Eritrea,2009,28.092583333333334,0.39825,Africa,ERI,0.497314,0.0,0.479984,0.0,0.01733,0.0,,0.161262
12273,Estonia,2009,6.061833333333333,0.27666666666666667,Europe,EST,14.440645,10.019982,2.914425,1.223858,0.257,4.3e-05,0.025338,10.820594
12274,Ethiopia,2009,24.273583333333335,0.39025,Africa,ETH,6.453445,0.109982,5.693398,0.0,0.650065,0.0,,0.074387
12275,Faroe Islands,2009,7.995916666666666,0.35633333333333334,Europe,FRO,0.575248,0.0,0.575248,0.0,0.0,0.0,,11.878172
12276,Federated States Of Micronesia,2009,27.589,0.48441666666666666,Oceania,FSM,0.14656,0.0,0.14656,0.0,0.0,0.0,,1.358698
12277,Fiji,2009,25.227416666666667,0.34758333333333336,Oceania,FJI,0.736464,0.0,0.736464,0.0,0.0,0.0,,0.817038
12278,Finland,2009,2.43925,0.24891666666666667,Europe,FIN,55.905073,22.893733,24.190767,7.498413,0.38528,0.074715,0.862164,10.471438
12279,France,2009,13.941666666666668,0.20466666666666666,Europe,FRA,371.045218,45.185605,219.270719,90.711959,7.47417,4.506531,3.896234,5.975608
12280,French Guiana,2009,26.731250000000003,0.26625,South America,GUF,0.767079,0.0,0.767079,0.0,0.0,0.0,,3.431753
12281,French Polynesia,2009,27.032083333333333,0.50475,Oceania,PYF,0.798752,0.0,0.798752,0.0,0.0,0.0,,2.829614
12282,Gabon,2009,25.134666666666664,0.4363333333333333,Africa,GAB,4.232845,0.0,1.558547,0.462063,0.096277,2.115957,,2.559865
12283,Gambia,2009,27.959000000000003,0.3675833333333333,Africa,GMB,0.373728,0.0,0.373728,0.0,0.0,0.0,,0.198991
12284,Georgia,2009,9.552083333333334,0.3273333333333333,Asia,GEO,6.135626,0.509599,2.808292,2.485668,0.332067,0.0,,1.591519
12285,Germany,2009,9.359166666666667,0.20066666666666666,Europe,DEU,789.89998,317.904574,281.751205,167.411633,12.559007,2.574876,7.698685,9.720576
12286,Ghana,2009,27.55758333333333,0.31216666666666665,Africa,GHA,7.497608,0.0,6.793424,0.010987,0.693197,0.0,,0.300496
12287,Greece,2009,15.956166666666666,0.2454166666666667,Europe,GRC,104.319843,42.242941,50.12785,6.623295,4.581723,0.004435,0.739599,9.436017
12288,Greenland,2009,-17.316416666666665,0.6974166666666667,North America,GRL,0.592953,0.0,0.592953,0.0,0.0,0.0,,10.505528
12289,Grenada,2009,27.62675,0.2599166666666667,North America,GRD,0.252816,0.0,0.252816,0.0,0.0,0.0,,2.232391
12290,Guadeloupe,2009,27.164666666666665,0.2515833333333333,North America,GLP,2.382841,0.485545,1.897297,0.0,0.0,0.0,,5.9175
12291,Guatemala,2009,23.939916666666665,0.2783333333333334,North America,GTM,11.442047,0.76944,10.079664,0.0,0.592943,0.0,,0.802421
12292,Guinea,2009,26.325666666666667,0.41483333333333333,Africa,GIN,2.110464,0.0,2.110464,0.0,0.0,0.0,,0.210597
12293,Guinea Bissau,2009,27.31041666666667,0.35191666666666666,Africa,GNB,0.234496,0.0,0.234496,0.0,0.0,0.0,,0.153547
12294,Guyana,2009,27.101583333333334,0.4185833333333333,South America,GUY,1.908944,0.0,1.908944,0.0,,0.0,,2.540997
12295,Haiti,2009,27.145166666666668,0.32525,North America,HTI,1.888301,0.0,1.769712,0.0,0.118589,0.0,,0.194057
12296,Honduras,2009,25.518583333333336,0.33008333333333334,North America,HND,8.030408,0.267593,7.126045,0.0,0.63677,0.0,,0.970172
12297,Hong Kong,2009,23.351166666666668,0.24275000000000002,Asia,HKG,41.5794,27.1136,8.863216,5.173568,0.429016,0.0,,5.860715
12298,Hungary,2009,11.381083333333335,0.2981666666666667,Europe,HUN,51.464055,11.189071,17.164587,21.363976,0.972707,0.179871,0.593843,5.141994
12299,Iceland,2009,2.464,0.34575,Europe,ISL,3.719715,0.621769,2.8957,0.000164,0.028097,0.170111,0.003873,11.667863
12300,India,2009,25.146666666666665,0.165,Asia,IND,1611.416152,983.94822,431.609933,112.684767,81.267957,1.905276,,1.316904
12301,Indonesia,2009,26.455000000000002,0.1975,Asia,IDN,401.957338,128.274197,181.260245,64.540826,19.43662,8.44545,,1.668002
12302,Iran,2009,19.1095,0.24791666666666667,Asia,IRN,559.024857,4.393165,232.91834,261.065372,17.753251,42.894729,,7.521591
12303,Iraq,2009,22.998083333333337,0.25116666666666665,Asia,IRQ,102.968937,0.0,70.198576,16.700512,2.516713,13.553136,,3.399544
12304,Ireland,2009,10.15725,0.26016666666666666,Europe,IRL,42.179308,8.604719,21.400239,10.38164,1.326776,6.5e-05,0.465869,9.373613
12305,Israel,2009,20.831416666666666,0.29,Asia,ISR,63.860946,27.087952,27.135584,7.82264,1.81477,0.0,,8.869942
12306,Italy,2009,14.052916666666667,0.24308333333333335,Europe,ITA,424.694439,52.387805,198.742114,154.034299,13.340683,2.231504,3.958034,7.130191
12307,Jamaica,2009,26.860166666666668,0.46366666666666667,North America,JAM,7.933788,0.135568,7.412272,0.0,0.385948,0.0,,2.914261
12308,Japan,2009,12.933833333333332,0.20158333333333334,Asia,JPN,1163.375134,411.271552,515.862741,202.176743,25.308482,0.500873,8.254744,9.080565
12309,Jordan,2009,20.4985,0.3865,Asia,JOR,21.336692,0.0,12.882624,7.060528,1.39354,0.0,,3.146776
12310,Kazakhstan,2009,6.382083333333333,0.24641666666666664,Asia,KAZ,221.057174,130.767979,40.274071,29.953277,0.932672,16.128092,3.001083,13.477149
12311,Kenya,2009,25.228083333333334,0.30183333333333334,Africa,KEN,11.966561,0.3664,10.321488,0.0,1.278673,0.0,,0.296463
12312,Kiribati,2009,27.66616666666667,0.82075,Oceania,KIR,0.05496,0.0,0.05496,0.0,0.0,0.0,,0.51851
12313,Kuwait,2009,26.453166666666664,0.29616666666666663,Asia,KWT,86.954965,0.0,61.749392,24.101792,0.719061,0.38472,,31.104779
12314,Kyrgyzstan,2009,4.349166666666666,0.4495,Asia,KGZ,6.736609,2.751664,3.121728,0.62288,0.240337,0.0,,1.244275
12315,Laos,2009,24.3655,0.30783333333333335,Asia,LAO,2.667456,0.352221,1.933548,0.0,0.381687,0.0,,0.428168
12316,Latvia,2009,6.559333333333334,0.2645,Europe,LVA,7.456006,0.362411,4.071635,2.827001,0.178057,4e-06,0.016899,3.506621
12317,Lebanon,2009,18.85225,0.26316666666666666,Asia,LBN,20.957555,0.501877,17.818472,0.095247,2.541959,0.0,,4.232879
12318,Lesotho,2009,14.257166666666668,0.37283333333333335,Africa,LSO,2.21672,1.711088,0.505632,0.0,0.0,0.0,,1.103302
12319,Liberia,2009,26.494,0.641,Africa,LBR,0.470687,0.0,0.443344,0.0,0.027343,0.0,,0.120532
12320,Libya,2009,23.379833333333334,0.3913333333333333,Africa,LBY,53.121373,0.0,33.111568,11.233824,2.503213,6.272768,,8.352166
12321,Liechtenstein,2009,5.8935,0.3480833333333333,Europe,LIE,0.205375,5e-06,0.147851,0.057518,0.0,0.0,0.0,5.756823
12322,Lithuania,2009,7.096083333333333,0.22975,Europe,LTU,13.043233,0.688946,6.892875,4.921338,0.284023,0.227784,0.028267,4.101028
12323,Luxembourg,2009,10.328083333333334,0.21683333333333332,Europe,LUX,10.638966,0.339359,7.21538,2.658786,0.357914,6.7e-05,0.06746,21.369049
12324,Macau,2009,23.073083333333333,0.28491666666666665,Asia,MAC,1.890624,0.003664,1.707424,0.179536,,0.0,,3.481678
12325,Macedonia,2009,11.643833333333333,0.3056666666666667,Europe,MKD,8.59208,5.278411,2.811487,0.146623,0.35556,0.0,,4.111462
12326,Madagascar,2009,23.618666666666666,0.49983333333333335,Africa,MDG,1.706379,0.03664,1.615824,0.0,0.053915,0.0,,0.080806
12327,Malawi,2009,22.014833333333332,0.3721666666666667,Africa,MWI,1.092963,0.139698,0.86392,0.0,0.089345,0.0,,0.076437
12328,Malaysia,2009,26.642,0.21608333333333332,Asia,MYS,200.712944,46.591424,68.612064,65.442704,8.38592,11.680832,,7.113141
12329,Mali,2009,29.440916666666666,0.40358333333333335,Africa,MLI,1.88696,0.0,1.88696,0.0,,0.0,,0.125524
12330,Malta,2009,19.579250000000002,0.38808333333333334,Europe,MLT,2.527633,3.2e-05,2.527458,3.2e-05,0.0,0.0,0.000111,6.083351
12331,Martinique,2009,26.9505,0.2708333333333333,North America,MTQ,2.301237,0.0,2.301237,0.0,0.0,0.0,,5.837533
12332,Mauritania,2009,28.43133333333333,0.5744166666666667,Africa,MRT,1.96024,0.0,1.96024,0.0,0.0,0.0,,0.589969
12333,Mauritius,2009,24.584833333333336,0.2748333333333333,Africa,MUS,3.707968,1.41064,2.297328,0.0,0.0,0.0,,2.897149
12334,Mayotte,2009,27.238,0.3693333333333333,Africa,MYT,0.293775,0.0,0.293775,0.0,0.0,0.0,,1.423756
12335,Mexico,2009,21.546083333333332,0.20591666666666666,North America,MEX,475.903054,40.813296,272.740832,123.432832,17.86275,21.053344,,4.285507
12336,Moldova,2009,10.731916666666665,0.29483333333333334,Europe,MDA,4.539512,0.34808,1.974896,1.875968,0.340568,0.0,,1.210701
12337,Mongolia,2009,0.5645000000000001,0.3394166666666667,Asia,MNG,13.026382,10.64392,2.282672,0.0,0.09979,0.0,,4.884808
12338,Montenegro,2009,11.462666666666665,0.3565833333333333,Europe,MNE,1.681776,0.817072,0.864704,0.0,0.0,0.0,,2.664487
12339,Montserrat,2009,27.21675,0.25316666666666665,North America,MSR,0.043968,0.0,0.043968,0.0,0.0,0.0,,9.026483
12340,Morocco,2009,19.01075,0.418,Africa,MAR,50.859733,13.168416,30.883856,1.20912,5.598341,0.0,,1.58724
12341,Mozambique,2009,24.081333333333333,0.30441666666666667,Africa,MOZ,2.439006,0.025648,1.963904,0.150224,0.29923,0.0,,0.108706
12342,Namibia,2009,20.97625,0.8723333333333333,Africa,NAM,2.762656,0.102592,2.660064,0.0,0.0,0.0,,1.335959
12343,Nepal,2009,16.077,0.3819166666666667,Asia,NPL,4.129352,0.703488,2.96784,0.0,0.458024,0.0,,0.152787
12344,Netherlands,2009,10.707166666666668,0.20725000000000002,Europe,NLD,169.529326,29.412825,55.784963,81.738632,0.416211,1.126938,1.049755,10.252007
12345,New Caledonia,2009,23.27416666666667,0.2664166666666667,Oceania,NCL,2.93265,0.724569,2.155408,0.0,0.052673,0.0,,11.412154
12346,New Zealand,2009,10.653583333333334,0.23008333333333333,Oceania,NZL,34.620669,6.316473,18.133381,7.457545,0.586049,1.366735,0.760487,8.045918
12347,Nicaragua,2009,26.781666666666666,0.3036666666666667,North America,NIC,4.445091,0.0,4.235584,0.0,0.209507,0.0,,0.770294
12348,Niger,2009,28.85041666666667,0.4719166666666667,Africa,NER,0.961487,0.278464,0.666848,0.0,0.016175,0.0,,0.059951
12349,Nigeria,2009,27.90291666666667,0.37975000000000003,Africa,NGA,74.885064,0.0916,27.252832,18.052528,3.851096,25.637008,,0.478206
12350,Niue,2009,25.108999999999998,0.4266666666666667,Oceania,NIU,0.003664,0.0,0.003664,0.0,0.0,0.0,,2.018733
12351,North Korea,2009,7.789750000000001,0.2748333333333333,Asia,PRK,53.462005,48.533344,2.590448,0.0,2.338213,0.0,,2.174887
12352,Norway,2009,1.3854999999999997,0.32858333333333334,Europe,NOR,43.225,2.3524,23.2376,14.787,0.842,1.513,0.493,8.951637
12353,Oman,2009,28.3425,0.41733333333333333,Asia,OMN,43.475194,0.0,10.530336,28.729424,1.438122,2.777312,,16.116625
12354,Pakistan,2009,21.911416666666668,0.21999999999999997,Asia,PAK,155.418864,18.510528,58.308896,66.988912,11.610528,0.0,,0.817464
12355,Palau,2009,27.716916666666666,0.30691666666666667,Oceania,PLW,0.197856,0.0,0.197856,0.0,0.0,0.0,,10.509721
12356,Panama,2009,27.269750000000002,0.31858333333333333,North America,PAN,8.460693,0.0,7.796992,0.0,0.663701,0.0,,2.377038
12357,Papua New Guinea,2009,24.78316666666667,0.41475,Oceania,PNG,5.089296,0.0,4.788848,0.300448,0.0,0.0,,0.691585
12358,Paraguay,2009,24.18858333333333,0.3159166666666667,South America,PRY,4.5315,0.0,4.257568,0.0,0.273932,0.0,,0.794641
12359,Peru,2009,20.523083333333336,0.4019166666666667,South America,PER,51.317629,3.055556,23.664075,9.386493,3.330006,11.881498,,1.769005
12360,Philippines,2009,27.008750000000003,0.21325000000000002,Asia,PHL,76.491831,24.662384,38.6552,7.503872,5.670375,0.0,,0.822962
12361,Poland,2009,8.652916666666668,0.23266666666666666,Europe,POL,316.868513,209.073544,67.927146,27.273393,5.757238,2.872266,3.964926,8.218549
12362,Portugal,2009,15.9835,0.25991666666666663,Europe,PRT,57.20748,10.750165,32.212018,9.719734,3.222528,0.468925,0.83411,5.401343
12363,Puerto Rico,2009,26.337999999999997,0.2625,North America,PRI,0.0,,,,,,,0.0
12364,Qatar,2009,28.122500000000002,0.5660833333333334,Asia,QAT,68.596757,0.0,14.76592,44.730112,1.472277,7.628448,,42.599432
12365,Reunion,2009,24.269000000000002,0.36966666666666664,Africa,REU,4.353582,1.923581,2.430001,0.0,0.0,0.0,,4.929824
12366,Romania,2009,10.470666666666666,0.261,Europe,ROU,87.002447,31.592474,25.595529,25.237256,3.093074,0.466921,1.017193,4.251006
12367,Russia,2009,-4.6085,0.22983333333333333,Europe,RUS,1539.305658,416.977556,321.193282,730.871779,19.746372,38.288005,12.228664,10.752071
12368,Rwanda,2009,20.022666666666666,0.5334166666666667,Africa,RWA,0.558257,0.0,0.527377,0.0,0.03088,0.0,,0.055583
12369,Saint Kitts And Nevis,2009,26.716583333333332,0.26033333333333336,North America,KNA,0.223504,0.0,0.223504,0.0,0.0,0.0,,4.726642
12370,Saint Lucia,2009,27.495,0.2535,North America,LCA,0.425024,0.0,0.425024,0.0,0.0,0.0,,2.504738
12371,Saint Pierre And Miquelon,2009,5.479833333333333,0.32641666666666663,North America,SPM,0.065952,0.0,0.065952,0.0,0.0,0.0,,10.893954
12372,Saint Vincent And The Grenadines,2009,27.642750000000003,0.26366666666666666,North America,VCT,0.278464,0.0,0.278464,0.0,0.0,0.0,,2.535178
12373,Samoa,2009,26.728333333333335,0.39399999999999996,Oceania,WSM,0.168544,0.0,0.168544,0.0,0.0,0.0,,0.872489
12374,Sao Tome And Principe,2009,26.956,0.6654166666666667,Africa,STP,0.0916,0.0,0.0916,0.0,0.0,0.0,,0.514237
12375,Saudi Arabia,2009,26.827749999999998,0.27608333333333335,Asia,SAU,465.844309,0.0,326.066688,119.59296,20.184661,0.0,,16.354712
12376,Senegal,2009,28.47375,0.34900000000000003,Africa,SEN,5.257668,0.740128,3.206,0.032976,1.278564,0.0,,0.431132
12377,Serbia,2009,11.412166666666666,0.2870833333333333,Europe,SRB,45.895094,31.470096,10.152944,3.191344,1.08071,0.0,,5.969679
12378,Seychelles,2009,27.741250000000004,0.6593333333333333,Africa,SYC,0.43968,0.0,0.43968,0.0,0.0,0.0,,4.830056
12379,Sierra Leone,2009,26.985,0.59525,Africa,SLE,0.501968,0.0,0.501968,0.0,0.0,0.0,,0.080189
12380,Singapore,2009,27.473333333333333,0.2568333333333333,Asia,SGP,43.128944,0.02931,29.390111,13.709523,0.0,0.0,,8.607362
12381,Sint Maarten,2009,27.46858333333333,0.24625,North America,SXM,0.69616,0.0,0.69616,0.0,0.0,0.0,,21.248359
12382,Slovakia,2009,9.001666666666667,0.28783333333333333,Europe,SVK,37.622061,16.026508,9.004032,10.409862,1.21315,0.022556,0.945953,6.981365
12383,Slovenia,2009,11.237416666666666,0.2995,Europe,SVN,16.204024,6.141165,7.570724,1.785153,0.421515,0.173348,0.112119,7.921489
