,Country,Continent,Year,AverageTemperature,AverageTemperatureUncertainty,EmissionsTotal,Per Capita
1486,Bosnia And Herzegovina,Europe,1964,10.151083333333334,0.4210833333333333,7.133492,2.033516
1487,Bosnia And Herzegovina,Europe,1965,10.118083333333333,0.3741666666666667,7.339623,2.058502
1488,Bosnia And Herzegovina,Europe,1966,11.017916666666666,0.3678333333333333,7.273005,2.008646
1489,Bosnia And Herzegovina,Europe,1967,10.647166666666667,0.35274999999999995,7.346365,1.999899
1490,Bosnia And Herzegovina,Europe,1968,10.666666666666666,0.3749166666666666,7.857351,2.110451
1491,Bosnia And Herzegovina,Europe,1969,10.170083333333332,0.40991666666666665,8.146736,2.160722
1492,Bosnia And Herzegovina,Europe,1970,10.4055,0.33208333333333334,10.64586,2.790117
1493,Bosnia And Herzegovina,Europe,1971,10.4445,0.3359166666666667,11.47314,2.9729
1494,Bosnia And Herzegovina,Europe,1972,10.642833333333334,0.37516666666666665,10.753007,2.755842
1495,Bosnia And Herzegovina,Europe,1973,10.280166666666666,0.29341666666666666,12.844666,3.257461
1496,Bosnia And Herzegovina,Europe,1974,10.670833333333334,0.3303333333333333,12.900078,3.238733
1497,Bosnia And Herzegovina,Europe,1975,10.861749999999999,0.35566666666666663,13.459621,3.346425
1498,Bosnia And Herzegovina,Europe,1976,9.900916666666667,0.3436666666666666,13.891102,3.421421
1499,Bosnia And Herzegovina,Europe,1977,11.03175,0.28108333333333335,13.507488,3.297311
1500,Bosnia And Herzegovina,Europe,1978,9.909416666666667,0.2995,15.093411,3.653233
1501,Bosnia And Herzegovina,Europe,1979,10.908916666666668,0.28275,16.416044,3.940944
1502,Bosnia And Herzegovina,Europe,1980,9.789666666666667,0.29441666666666666,16.140719,3.843193
1503,Bosnia And Herzegovina,Europe,1981,10.439833333333334,0.2853333333333333,17.566318,4.146941
1504,Bosnia And Herzegovina,Europe,1982,11.009666666666668,0.33308333333333334,16.135967,3.775367
1505,Bosnia And Herzegovina,Europe,1983,10.84375,0.27825,17.375726,4.029134
1506,Bosnia And Herzegovina,Europe,1984,10.262833333333333,0.25858333333333333,18.324131,4.212834
1507,Bosnia And Herzegovina,Europe,1985,10.336916666666667,0.29558333333333336,18.69165,4.264281
1508,Bosnia And Herzegovina,Europe,1986,10.63775,0.3015,19.520177,4.42296
1509,Bosnia And Herzegovina,Europe,1987,10.61575,0.27425,19.056489,4.291712
1510,Bosnia And Herzegovina,Europe,1988,10.977083333333333,0.29141666666666666,19.663324,4.405538
1511,Bosnia And Herzegovina,Europe,1989,11.03025,0.27225,19.602901,4.374446
1512,Bosnia And Herzegovina,Europe,1990,11.564250000000001,0.39275,19.412494,4.319349
1513,Bosnia And Herzegovina,Europe,1991,10.34725,0.29525,13.734281,3.050445
1514,Bosnia And Herzegovina,Europe,1992,11.444416666666667,0.3754166666666667,15.028713,3.514888
1515,Bosnia And Herzegovina,Europe,1993,10.959666666666665,0.31433333333333335,12.580576,3.190625
1516,Bosnia And Herzegovina,Europe,1994,12.079083333333335,0.30775,3.204952,0.851853
1517,Bosnia And Herzegovina,Europe,1995,10.7585,0.2886666666666667,3.402028,0.90708
1518,Bosnia And Herzegovina,Europe,1996,10.252,0.28525,4.239503,1.084896
1519,Bosnia And Herzegovina,Europe,1997,10.7885,0.3758333333333333,8.365765,2.06677
1520,Bosnia And Herzegovina,Europe,1998,11.104583333333332,0.333,10.550597,2.563899
1521,Bosnia And Herzegovina,Europe,1999,11.376416666666666,0.3333333333333333,10.333251,2.488133
1522,Bosnia And Herzegovina,Europe,2000,12.148083333333334,0.33441666666666664,13.702201,3.278548
1523,Bosnia And Herzegovina,Europe,2001,11.380666666666665,0.28250000000000003,13.262811,3.161627
1524,Bosnia And Herzegovina,Europe,2002,11.858333333333334,0.34325,14.172601,3.375707
1525,Bosnia And Herzegovina,Europe,2003,11.495166666666668,0.31675000000000003,14.35812,3.431872
1526,Bosnia And Herzegovina,Europe,2004,10.998333333333333,0.34299999999999997,15.462454,3.732314
1527,Bosnia And Herzegovina,Europe,2005,10.302083333333334,0.30024999999999996,16.045984,3.919106
1528,Bosnia And Herzegovina,Europe,2006,11.07125,0.32258333333333333,17.38682,4.284488
1529,Bosnia And Herzegovina,Europe,2007,12.001750000000001,0.3229166666666667,17.474332,4.359998
1530,Bosnia And Herzegovina,Europe,2008,12.056666666666667,0.317,19.958649,5.06129
1531,Bosnia And Herzegovina,Europe,2009,11.860666666666667,0.36966666666666664,20.537094,5.296137
1532,Bosnia And Herzegovina,Europe,2010,11.271416666666667,0.33866666666666667,21.145704,5.548469
1533,Bosnia And Herzegovina,Europe,2011,11.73975,0.3680833333333333,23.761289,6.347953
1534,Bosnia And Herzegovina,Europe,2012,12.029000000000002,0.43116666666666664,22.134174,6.023931
1535,Bosnia And Herzegovina,Europe,2013,12.8795,0.548,21.801049,6.026453
1536,Botswana,Africa,1950,22.124166666666667,0.49849999999999994,0.0,0.0
1537,Botswana,Africa,1951,21.784583333333334,0.43616666666666665,0.0,0.0
1538,Botswana,Africa,1952,22.47141666666667,0.50075,0.0,0.0
1539,Botswana,Africa,1953,21.620333333333335,0.49499999999999994,0.0,0.0
1540,Botswana,Africa,1954,21.814333333333334,0.3905,0.0,0.0
1541,Botswana,Africa,1955,21.437583333333333,0.5319166666666667,0.0,0.0
1542,Botswana,Africa,1956,21.848000000000003,0.48433333333333334,0.0,0.0
1543,Botswana,Africa,1957,22.463333333333335,0.6222500000000001,0.0,0.0
1544,Botswana,Africa,1958,22.119333333333334,0.4478333333333333,0.0,0.0
1545,Botswana,Africa,1959,22.262416666666667,0.4686666666666666,0.0,0.0
1546,Botswana,Africa,1960,22.15133333333333,0.3666666666666667,0.0,0.0
1547,Botswana,Africa,1961,22.15725,0.32025,0.0,0.0
1548,Botswana,Africa,1962,22.222416666666664,0.3518333333333333,0.0,0.0
1549,Botswana,Africa,1963,21.49325,0.35600000000000004,0.0,0.0
1550,Botswana,Africa,1964,22.027833333333334,0.2754166666666667,0.0,0.0
1551,Botswana,Africa,1965,22.242083333333337,0.3725,0.0,0.0
1552,Botswana,Africa,1966,22.409916666666664,0.31875,0.0,0.0
1553,Botswana,Africa,1967,21.632500000000004,0.3298333333333333,0.0,0.0
1554,Botswana,Africa,1968,21.930000000000003,0.3145833333333333,0.0,0.0
1555,Botswana,Africa,1969,22.312083333333334,0.37566666666666665,0.0,0.0
1556,Botswana,Africa,1970,22.855833333333333,0.3473333333333333,0.0,0.0
1557,Botswana,Africa,1971,22.080916666666667,0.2786666666666667,0.0,0.0
1558,Botswana,Africa,1972,22.05816666666667,0.3601666666666667,0.021984,0.035085
1559,Botswana,Africa,1973,22.373,0.3368333333333333,0.051296,0.078047
1560,Botswana,Africa,1974,21.223666666666666,0.3183333333333333,0.087936,0.127154
1561,Botswana,Africa,1975,21.67025,0.3199166666666667,0.186864,0.256706
1562,Botswana,Africa,1976,21.144250000000003,0.3129166666666667,0.593568,0.774464
1563,Botswana,Africa,1977,22.063916666666668,0.27841666666666665,0.780432,0.967116
1564,Botswana,Africa,1978,21.693833333333334,0.39625,0.831728,0.979202
1565,Botswana,Africa,1979,22.365750000000002,0.333,0.941648,1.053887
1566,Botswana,Africa,1980,21.845916666666668,0.29383333333333334,0.985616,1.050116
1567,Botswana,Africa,1981,21.605666666666664,0.32216666666666666,1.0076,1.025289
1568,Botswana,Africa,1982,22.48783333333333,0.28525,1.0992,1.074477
1569,Botswana,Africa,1983,22.964416666666665,0.37975000000000003,1.029584,0.970649
1570,Botswana,Africa,1984,22.52591666666667,0.43533333333333335,1.04424,0.950026
1571,Botswana,Africa,1985,22.27266666666667,0.36125,1.157824,1.016791
1572,Botswana,Africa,1986,22.308333333333334,0.36674999999999996,1.066224,0.904144
1573,Botswana,Africa,1987,23.144333333333336,0.39766666666666667,1.238432,1.014808
1574,Botswana,Africa,1988,22.25316666666667,0.445,1.30072,1.031276
1575,Botswana,Africa,1989,22.104166666666668,0.50375,1.42896,1.097789
1576,Botswana,Africa,1990,22.944833333333335,0.4330833333333333,2.700368,2.012986
1577,Botswana,Africa,1991,22.05966666666667,0.35391666666666666,2.634416,1.90819
1578,Botswana,Africa,1992,23.290833333333335,0.35108333333333336,2.777312,1.954897
1579,Botswana,Africa,1993,22.680750000000003,0.34325,3.195008,2.184976
1580,Botswana,Africa,1994,22.379166666666666,0.32341666666666663,3.030128,2.015324
1581,Botswana,Africa,1995,23.213833333333337,0.35641666666666666,3.044784,1.972478
1582,Botswana,Africa,1996,22.19966666666667,0.3433333333333333,2.755328,1.741488
1583,Botswana,Africa,1997,22.33683333333333,0.27325,2.799296,1.72865
1584,Botswana,Africa,1998,23.07058333333333,0.33991666666666664,3.341568,2.018222
1585,Botswana,Africa,1999,22.977999999999998,0.3084166666666667,3.158368,1.867136
1586,Botswana,Africa,2000,21.872333333333334,0.2833333333333333,3.777584,2.187387
1587,Botswana,Africa,2001,22.3505,0.31883333333333336,3.8472,2.183515
1588,Botswana,Africa,2002,22.98566666666667,0.33825,3.97544,2.214569
1589,Botswana,Africa,2003,23.395166666666668,0.43191666666666667,3.825216,2.093871
1590,Botswana,Africa,2004,22.346083333333336,0.335,3.894832,2.095026
1591,Botswana,Africa,2005,23.36883333333333,0.33383333333333337,4.092688,2.162232
1592,Botswana,Africa,2006,21.804000000000002,0.39408333333333334,4.132992,2.142886
1593,Botswana,Africa,2007,22.400500000000005,0.38233333333333336,4.228256,2.149621
1594,Botswana,Africa,2008,22.311166666666665,0.40199999999999997,4.503056,2.243317
1595,Botswana,Africa,2009,22.139750000000003,0.39825,3.855444,1.881625
1596,Botswana,Africa,2010,22.730166666666666,0.4426666666666667,4.537275,2.169218
1597,Botswana,Africa,2011,21.955083333333334,0.4995833333333333,4.028802,1.887878
1598,Botswana,Africa,2012,22.40008333333333,0.5454166666666667,5.076711,2.333664
1599,Botswana,Africa,2013,21.82575,0.84975,5.663055,2.554057
1600,Brazil,South America,1950,24.639,0.32533333333333336,19.659072,0.364358
1601,Brazil,South America,1951,24.79733333333333,0.33541666666666664,21.659348,0.389619
1602,Brazil,South America,1952,24.85166666666667,0.24975,24.934311,0.43528
1603,Brazil,South America,1953,24.995583333333332,0.26316666666666666,25.21844,0.427245
1604,Brazil,South America,1954,24.967,0.24375,29.675626,0.487865
1605,Brazil,South America,1955,24.765500000000003,0.25933333333333336,34.023694,0.542634
1606,Brazil,South America,1956,24.47966666666667,0.28791666666666665,36.608456,0.566301
1607,Brazil,South America,1957,24.801916666666667,0.4028333333333333,35.974079,0.539658
1608,Brazil,South America,1958,25.268083333333333,0.30624999999999997,39.053928,0.568173
1609,Brazil,South America,1959,25.15725,0.29875,39.01708,0.55046
1610,Brazil,South America,1960,24.75266666666667,0.3506666666666667,46.851821,0.640993
1611,Brazil,South America,1961,25.146416666666667,0.2585,49.123428,0.65211
1612,Brazil,South America,1962,24.842333333333332,0.26675,53.586084,0.690549
1613,Brazil,South America,1963,25.171583333333334,0.28933333333333333,55.481405,0.69425
1614,Brazil,South America,1964,24.734083333333334,0.25633333333333336,56.566083,0.687627
1615,Brazil,South America,1965,24.983833333333333,0.297,56.204021,0.664164
1616,Brazil,South America,1966,25.08641666666667,0.238,64.065333,0.736559
1617,Brazil,South America,1967,25.013666666666666,0.24791666666666667,65.912536,0.73791
1618,Brazil,South America,1968,24.631249999999998,0.23383333333333334,77.068249,0.840813
1619,Brazil,South America,1969,25.282750000000004,0.24008333333333332,83.899913,0.892549
1620,Brazil,South America,1970,25.191083333333335,0.2604166666666667,93.24717,0.967597
1621,Brazil,South America,1971,24.608500000000003,0.2800833333333333,102.074603,1.033496
1622,Brazil,South America,1972,25.097333333333335,0.24208333333333334,113.7141,1.123719
1623,Brazil,South America,1973,25.169583333333335,0.2275,131.702076,1.270435
1624,Brazil,South America,1974,24.581500000000002,0.20825000000000002,142.616247,1.343315
1625,Brazil,South America,1975,24.67675,0.21075,149.878466,1.37882
1626,Brazil,South America,1976,24.719000000000005,0.25325000000000003,154.094363,1.384664
1627,Brazil,South America,1977,25.132333333333335,0.21758333333333332,161.797822,1.420028
1628,Brazil,South America,1978,24.9275,0.21608333333333332,176.474292,1.512666
1629,Brazil,South America,1979,24.944333333333333,0.20383333333333334,187.111916,1.566481
1630,Brazil,South America,1980,25.148,0.20758333333333334,185.471117,1.51667
1631,Brazil,South America,1981,24.983416666666667,0.23424999999999999,170.613975,1.363079
1632,Brazil,South America,1982,25.230333333333334,0.23466666666666666,170.81152,1.333787
1633,Brazil,South America,1983,25.35075,0.24358333333333335,165.348839,1.262423
1634,Brazil,South America,1984,25.109916666666667,0.19533333333333333,167.076404,1.247875
1635,Brazil,South America,1985,24.965666666666667,0.23708333333333334,179.589112,1.312947
1636,Brazil,South America,1986,25.131,0.19991666666666666,196.613291,1.407967
1637,Brazil,South America,1987,25.56341666666667,0.20583333333333334,205.332593,1.441272
1638,Brazil,South America,1988,25.177333333333337,0.18883333333333333,207.06997,1.425572
1639,Brazil,South America,1989,24.871416666666665,0.21025000000000002,211.44488,1.428649
1640,Brazil,South America,1990,25.27491666666667,0.21725000000000003,218.658,1.450887
1641,Brazil,South America,1991,25.29216666666667,0.15966666666666665,229.394,1.496017
1642,Brazil,South America,1992,25.251333333333335,0.22924999999999998,233.601,1.498395
1643,Brazil,South America,1993,25.354916666666668,0.21008333333333332,244.306,1.541938
1644,Brazil,South America,1994,25.454666666666668,0.1918333333333333,254.002,1.577844
1645,Brazil,South America,1995,25.55441666666667,0.2038333333333333,268.678,1.643136
1646,Brazil,South America,1996,25.337833333333332,0.16916666666666666,289.311,1.742448
1647,Brazil,South America,1997,25.559416666666667,0.17041666666666666,306.949,1.821151
1648,Brazil,South America,1998,25.95875,0.17675,317.359,1.855469
1649,Brazil,South America,1999,25.286583333333336,0.14525,327.256,1.886351
1650,Brazil,South America,2000,25.1965,0.16508333333333333,340.183,1.934246
1651,Brazil,South America,2001,25.504416666666668,0.16991666666666663,346.166,1.942441
1652,Brazil,South America,2002,25.80033333333333,0.16075,347.765,1.926925
1653,Brazil,South America,2003,25.621,0.23108333333333334,344.645,1.887129
1654,Brazil,South America,2004,25.4965,0.19799999999999998,361.434,1.956637
1655,Brazil,South America,2005,25.806,0.16375,364.371,1.950622
1656,Brazil,South America,2006,25.517,0.236,368.871,1.953552
1657,Brazil,South America,2007,25.668000000000003,0.16733333333333333,390.573,2.047249
1658,Brazil,South America,2008,25.41033333333333,0.16258333333333333,412.638,2.141657
1659,Brazil,South America,2009,25.600583333333333,0.18566666666666667,389.775,2.003804
1660,Brazil,South America,2010,25.812416666666667,0.158,440.269,2.242226
1661,Brazil,South America,2011,25.428916666666666,0.20483333333333334,462.58,2.334078
1662,Brazil,South America,2012,25.717083333333335,0.231,498.309,2.491823
1663,Brazil,South America,2013,25.348125,0.26225,532.418,2.639368
1664,British Virgin Islands,North America,1950,25.997333333333334,0.2664166666666667,0.0,0.0
1665,British Virgin Islands,North America,1951,26.432583333333337,0.33075000000000004,0.0,0.0
1666,British Virgin Islands,North America,1952,26.609083333333334,0.23224999999999998,0.0,0.0
1667,British Virgin Islands,North America,1953,26.72491666666667,0.23491666666666666,0.0,0.0
1668,British Virgin Islands,North America,1954,26.316666666666666,0.2930833333333333,0.0,0.0
1669,British Virgin Islands,North America,1955,26.384,0.2588333333333333,0.0,0.0
1670,British Virgin Islands,North America,1956,26.28141666666667,0.34933333333333333,0.0,0.0
1671,British Virgin Islands,North America,1957,26.626583333333333,0.3983333333333334,0.0,0.0
1672,British Virgin Islands,North America,1958,26.96875,0.40650000000000003,0.0,0.0
1673,British Virgin Islands,North America,1959,26.8595,0.31625,0.0,0.0
1674,British Virgin Islands,North America,1960,26.917083333333334,0.36033333333333334,0.0,0.0
1675,British Virgin Islands,North America,1961,26.674833333333336,0.26491666666666663,0.0,0.0
1676,British Virgin Islands,North America,1962,26.583166666666667,0.3411666666666667,0.003664,0.46368
1677,British Virgin Islands,North America,1963,26.80241666666667,0.2745,0.003664,0.462685
1678,British Virgin Islands,North America,1964,26.67975,0.3075,0.007328,0.921877
1679,British Virgin Islands,North America,1965,26.30333333333333,0.39658333333333334,0.007328,0.913944
1680,British Virgin Islands,North America,1966,26.439833333333336,0.3105833333333333,0.010992,1.350534
1681,British Virgin Islands,North America,1967,26.23,0.29033333333333333,0.003664,0.439487
1682,British Virgin Islands,North America,1968,26.323333333333334,0.25375,0.014656,1.694531
1683,British Virgin Islands,North America,1969,26.77525,0.26958333333333334,0.01832,2.009433
1684,British Virgin Islands,North America,1970,26.606583333333333,0.30258333333333337,0.01832,1.912118
1685,British Virgin Islands,North America,1971,26.292166666666663,0.27466666666666667,0.021984,2.240293
1686,British Virgin Islands,North America,1972,26.40125,0.30483333333333335,0.021984,2.219037
1687,British Virgin Islands,North America,1973,26.733583333333332,0.31583333333333335,0.025648,2.560192
1688,British Virgin Islands,North America,1974,26.171666666666667,0.24391666666666667,0.025648,2.527893
1689,British Virgin Islands,North America,1975,26.247500000000002,0.27133333333333337,0.025648,2.494456
1690,British Virgin Islands,North America,1976,26.151833333333332,0.30425,0.025648,2.459532
1691,British Virgin Islands,North America,1977,26.730833333333333,0.24316666666666667,0.029312,2.771034
1692,British Virgin Islands,North America,1978,26.717583333333334,0.28125,0.029312,2.732544
1693,British Virgin Islands,North America,1979,26.549333333333333,0.33908333333333335,0.029312,2.695108
1694,British Virgin Islands,North America,1980,26.99,0.2181666666666667,0.029312,2.638581
1695,British Virgin Islands,North America,1981,26.90325,0.23666666666666666,0.043968,3.832636
1696,British Virgin Islands,North America,1982,26.553833333333333,0.3035833333333333,0.03664,3.08184
1697,British Virgin Islands,North America,1983,26.958166666666667,0.3116666666666667,0.040304,3.272757
1698,British Virgin Islands,North America,1984,26.599333333333334,0.3140833333333333,0.040304,3.160354
1699,British Virgin Islands,North America,1985,26.593833333333336,0.31975,0.047632,3.607938
1700,British Virgin Islands,North America,1986,26.6095,0.22058333333333333,0.05496,4.024605
1701,British Virgin Islands,North America,1987,27.143583333333336,0.2801666666666667,0.062288,4.412269
1702,British Virgin Islands,North America,1988,26.828500000000002,0.25033333333333335,0.065952,4.519427
1703,British Virgin Islands,North America,1989,26.56041666666667,0.29083333333333333,0.065952,4.370287
1704,British Virgin Islands,North America,1990,26.82166666666667,0.27899999999999997,0.065952,4.22309
1705,British Virgin Islands,North America,1991,26.777583333333336,0.27741666666666664,0.07328,4.554382
1706,British Virgin Islands,North America,1992,26.776416666666666,0.30191666666666667,0.084272,5.114834
1707,British Virgin Islands,North America,1993,26.9305,0.35341666666666666,0.087936,5.217206
1708,British Virgin Islands,North America,1994,27.040750000000003,0.2820833333333333,0.098928,5.733295
1709,British Virgin Islands,North America,1995,27.228916666666667,0.2644166666666667,0.10992,6.219305
1710,British Virgin Islands,North America,1996,26.743583333333333,0.2791666666666667,0.117248,6.47064
1711,British Virgin Islands,North America,1997,27.114666666666665,0.23274999999999998,0.117248,6.306708
1712,British Virgin Islands,North America,1998,27.452333333333332,0.2501666666666667,0.120912,6.337439
1713,British Virgin Islands,North America,1999,26.99825,0.2654166666666667,0.120912,6.173389
1714,British Virgin Islands,North America,2000,26.730583333333332,0.24075000000000002,0.124576,6.196578
1715,British Virgin Islands,North America,2001,27.133166666666668,0.26058333333333333,0.12824,6.208065
1716,British Virgin Islands,North America,2002,27.297833333333333,0.27516666666666667,0.135568,6.368283
1717,British Virgin Islands,North America,2003,27.376583333333333,0.2755,0.14656,6.667273
1718,British Virgin Islands,North America,2004,27.02925,0.23575000000000002,0.161216,7.097337
1719,British Virgin Islands,North America,2005,27.424666666666667,0.23458333333333334,0.179536,7.640805
1720,British Virgin Islands,North America,2006,27.37483333333333,0.29425,0.1832,7.531966
1721,British Virgin Islands,North America,2007,27.47,0.27416666666666667,0.186864,7.417887
1722,British Virgin Islands,North America,2008,26.924000000000003,0.23625,0.190528,7.29573
1723,British Virgin Islands,North America,2009,27.238500000000002,0.23008333333333333,0.190528,7.045112
1724,British Virgin Islands,North America,2010,27.593666666666667,0.26608333333333334,0.197856,7.180142
1725,British Virgin Islands,North America,2011,27.15925,0.2764166666666667,0.20152,7.206924
1726,British Virgin Islands,North America,2012,27.360166666666668,0.32716666666666666,0.20152,7.090532
1727,British Virgin Islands,North America,2013,27.312333333333335,0.48666666666666664,0.20152,7.032139
1728,Bulgaria,Europe,1950,11.46475,0.4404166666666667,7.49777,1.047521
1729,Bulgaria,Europe,1951,11.4855,0.45341666666666663,8.164502,1.129451
1730,Bulgaria,Europe,1952,11.518500000000001,0.43375,9.428402,1.292719
1731,Bulgaria,Europe,1953,10.334000000000001,0.45249999999999996,10.586137,1.437805
1732,Bulgaria,Europe,1954,10.111916666666668,0.6101666666666666,11.39189,1.531251
1733,Bulgaria,Europe,1955,10.878916666666667,0.3189166666666667,12.091595,1.608369
1734,Bulgaria,Europe,1956,9.719583333333334,0.363,12.967084,1.707072
1735,Bulgaria,Europe,1957,10.924833333333334,0.5359166666666667,14.388626,1.875458
1736,Bulgaria,Europe,1958,11.360750000000001,0.37366666666666665,15.62685,2.016539
1737,Bulgaria,Europe,1959,10.149666666666667,0.32549999999999996,19.622253,2.508998
1738,Bulgaria,Europe,1960,11.248083333333334,0.3239166666666667,22.2707,2.822021
1739,Bulgaria,Europe,1961,11.140916666666667,0.3223333333333333,25.94504,3.255606
1740,Bulgaria,Europe,1962,11.052166666666666,0.36591666666666667,30.704011,3.81854
1741,Bulgaria,Europe,1963,10.57175,0.3368333333333333,34.374061,4.239444
1742,Bulgaria,Europe,1964,10.332083333333333,0.3133333333333333,42.818066,5.235941
1743,Bulgaria,Europe,1965,10.278916666666666,0.29991666666666666,46.269137,5.611732
1744,Bulgaria,Europe,1966,11.668,0.26833333333333337,48.716006,5.863112
1745,Bulgaria,Europe,1967,10.667833333333334,0.2579166666666666,55.107665,6.584079
1746,Bulgaria,Europe,1968,11.008249999999999,0.3125833333333333,59.463509,7.046869
1747,Bulgaria,Europe,1969,10.3645,0.33591666666666664,66.307711,7.789069
1748,Bulgaria,Europe,1970,10.934583333333334,0.29783333333333334,61.173973,7.127383
1749,Bulgaria,Europe,1971,10.562833333333334,0.2700833333333333,64.221559,7.427669
1750,Bulgaria,Europe,1972,10.697249999999999,0.33875000000000005,66.078922,7.595145
1751,Bulgaria,Europe,1973,10.263333333333334,0.2624166666666667,68.717268,7.850272
1752,Bulgaria,Europe,1974,10.5875,0.30566666666666664,71.136529,8.073902
1753,Bulgaria,Europe,1975,11.024833333333333,0.26591666666666663,72.922192,8.229594
1754,Bulgaria,Europe,1976,9.8835,0.2881666666666667,72.964812,8.196015
1755,Bulgaria,Europe,1977,11.049999999999999,0.23608333333333334,75.795862,8.4826
1756,Bulgaria,Europe,1978,10.255833333333333,0.25225000000000003,81.207088,9.065044
1757,Bulgaria,Europe,1979,11.011416666666667,0.2545,78.927902,8.794757
1758,Bulgaria,Europe,1980,10.03725,0.2685,77.250574,8.601933
1759,Bulgaria,Europe,1981,10.755083333333333,0.24933333333333332,80.0868,8.919929
1760,Bulgaria,Europe,1982,10.613999999999999,0.27666666666666667,89.844183,10.015532
1761,Bulgaria,Europe,1983,10.8185,0.32358333333333333,90.061303,10.055488
1762,Bulgaria,Europe,1984,10.746333333333334,0.2851666666666667,87.044932,9.737125
1763,Bulgaria,Europe,1985,10.270583333333335,0.29575,89.221333,10.005672
1764,Bulgaria,Europe,1986,10.697833333333334,0.32583333333333336,91.172269,10.253176
1765,Bulgaria,Europe,1987,10.421833333333334,0.25458333333333333,91.273155,10.295023
1766,Bulgaria,Europe,1988,10.758583333333334,0.23475,86.913327,9.836481
1767,Bulgaria,Europe,1989,11.101916666666666,0.29883333333333334,86.482227,9.822581
1768,Bulgaria,Europe,1990,11.597666666666667,0.294,76.699197,8.747849
1769,Bulgaria,Europe,1991,10.180666666666665,0.23783333333333334,61.516959,7.053354
1770,Bulgaria,Europe,1992,11.021749999999999,0.332,57.366293,6.617757
1771,Bulgaria,Europe,1993,10.713416666666667,0.24883333333333332,58.426648,6.784696
1772,Bulgaria,Europe,1994,12.200416666666667,0.23925,56.40459,6.598212
1773,Bulgaria,Europe,1995,10.809666666666667,0.23033333333333336,57.951033,6.8358
1774,Bulgaria,Europe,1996,10.4285,0.2265,58.501566,6.963331
1775,Bulgaria,Europe,1997,10.225333333333333,0.2608333333333333,55.855871,6.71428
1776,Bulgaria,Europe,1998,11.098916666666668,0.22891666666666666,53.174794,6.457227
1777,Bulgaria,Europe,1999,11.7885,0.251,46.3789,5.682086
1778,Bulgaria,Europe,2000,11.906833333333333,0.23891666666666667,45.464332,5.614481
1779,Bulgaria,Europe,2001,11.623833333333332,0.24149999999999996,48.980165,6.095957
1780,Bulgaria,Europe,2002,11.680333333333335,0.2578333333333333,46.155491,5.78766
1781,Bulgaria,Europe,2003,10.953000000000001,0.2851666666666666,50.532395,6.382175
1782,Bulgaria,Europe,2004,11.241666666666667,0.224,49.583352,6.304051
1783,Bulgaria,Europe,2005,10.781583333333332,0.24225,50.654402,6.481506
1784,Bulgaria,Europe,2006,11.117583333333334,0.2603333333333333,51.891855,6.681897
1785,Bulgaria,Europe,2007,12.314,0.2535833333333333,55.737583,7.220797
1786,Bulgaria,Europe,2008,11.98775,0.23408333333333334,54.076123,7.045829
1787,Bulgaria,Europe,2009,11.894,0.27133333333333337,45.812407,6.000523
1788,Bulgaria,Europe,2010,11.766333333333334,0.2564166666666667,47.858926,6.303636
1789,Bulgaria,Europe,2011,11.047833333333335,0.3235,53.174763,7.04943
1790,Bulgaria,Europe,2012,12.027583333333332,0.44366666666666665,48.338905,6.45522
1791,Bulgaria,Europe,2013,13.411875,0.47725,42.678602,5.74319
1792,Burkina Faso,Africa,1950,27.77175,0.29550000000000004,0.0,0.0
1793,Burkina Faso,Africa,1951,28.24716666666667,0.30616666666666664,0.0,0.0
1794,Burkina Faso,Africa,1952,27.98,0.22925000000000004,0.0,0.0
1795,Burkina Faso,Africa,1953,27.999916666666667,0.2828333333333333,0.0,0.0
1796,Burkina Faso,Africa,1954,27.908,0.2861666666666667,0.0,0.0
1797,Burkina Faso,Africa,1955,27.81941666666667,0.2684166666666667,0.0,0.0
1798,Burkina Faso,Africa,1956,27.97758333333333,0.34158333333333335,0.0,0.0
1799,Burkina Faso,Africa,1957,27.950083333333335,0.418,0.0,0.0
1800,Burkina Faso,Africa,1958,28.492083333333337,0.43025,0.003664,0.000788
1801,Burkina Faso,Africa,1959,28.380583333333334,0.30441666666666667,0.007328,0.001554
1802,Burkina Faso,Africa,1960,28.132083333333338,0.2569166666666667,0.043968,0.009192
1803,Burkina Faso,Africa,1961,27.8175,0.2881666666666667,0.0916,0.018876
1804,Burkina Faso,Africa,1962,27.97475,0.3265,0.084272,0.017113
1805,Burkina Faso,Africa,1963,28.361,0.23316666666666666,0.087936,0.017592
1806,Burkina Faso,Africa,1964,28.023833333333332,0.223,0.10992,0.021654
1807,Burkina Faso,Africa,1965,27.891750000000002,0.3376666666666666,0.102592,0.01989
1808,Burkina Faso,Africa,1966,28.203000000000003,0.26158333333333333,0.102592,0.019568
1809,Burkina Faso,Africa,1967,27.91841666666667,0.26258333333333334,0.102592,0.019246
1810,Burkina Faso,Africa,1968,28.12291666666667,0.22133333333333335,0.102592,0.018921
1811,Burkina Faso,Africa,1969,28.732583333333334,0.22391666666666665,0.120912,0.021921
1812,Burkina Faso,Africa,1970,28.50091666666667,0.21783333333333332,0.142896,0.025464
1813,Burkina Faso,Africa,1971,28.2285,0.2125,0.150224,0.026319
1814,Burkina Faso,Africa,1972,28.332583333333332,0.26725,0.161216,0.027771
1815,Burkina Faso,Africa,1973,28.820166666666665,0.24349999999999997,0.168544,0.028529
